name;population;latitude;longitude
Андреевское;157;56.0319444444444;39.6502777777778
Масловка;157;54.3058333333333;44.875
Клинок;157;52.7922222222222;53.4716666666667
Сиковицы;157;58.4258333333333;28.6972222222222
Красноуральск;157;51.3508333333333;56.8847222222222
Звени;157;58.4569444444444;49.8102777777778
Евдокимова;157;54.2738888888889;100.651666666667
Отрада;157;44.0722222222222;145.865
Ольховка;157;45.0227777777778;133.373888888889
Хирлеппоси;157;55.7336111111111;46.6619444444444
Быструха;157;57.2275;45.2502777777778
Заедовье;157;63.6330555555556;45.5247222222222
Челны;157;55.2286111111111;48.9038888888889
Бырма;157;57.255;57.6805555555556
Цветополь;157;53.1969444444444;78.2380555555556
Соболины;157;58.455;36.4888888888889
Колпашники;157;57.3233333333333;56.7366666666667
Курганка;157;56.4408333333333;75.8247222222222
Ивано-Лебедянь;157;52.1458333333333;41.1825
Ижбердино;157;52.5161111111111;56.6175
Ново-Головачи;157;54.2083333333333;32.8597222222222
Красивое;157;55.2075;70.1533333333333
Рождественское;157;57.3886111111111;47.8541666666667
Степной;157;52.8658333333333;84.7605555555556
Рассвет;157;47.5594444444444;43.4361111111111
Балчыклы;157;55.5533333333333;51.8175
Малое Стромилово;157;56.1838888888889;36.0766666666667
Ниязгулово;157;53.7030555555556;58.7269444444444
Борисовка;157;53.1977777777778;45.8163888888889
Седанкина;157;56.1825;107.481111111111
Гостиловка;157;54.3541666666667;71.9588888888889
Грязная;157;53.0336111111111;103.451388888889
Белая Дуброва;157;57.5961111111111;65.5930555555556
Дроновка;157;50.6375;35.4222222222222
Ремплер;157;55.8697222222222;48.9302777777778
Заозерка;157;56.7130555555556;95.8163888888889
Усть-Алташа;157;51.0352777777778;107.066944444444
Васильевка;157;52.2208333333333;40.7138888888889
Красново;157;59.2827777777778;39.8633333333333
Новотроицкое;157;55.3977777777778;68.0380555555556
Зырянка;157;56.2175;62.1341666666667
Юлгутла;157;51.5461111111111;56.8111111111111
Машково;157;54.52;37.8183333333333
Пономаревка;157;56.135;82.3686111111111
Веровка;157;54.1638888888889;54.4986111111111
Новая Деревня;157;55.1763888888889;65.1872222222222
Давыдово;157;55.6958333333333;42.6322222222222
Бегоща;157;51.6861111111111;34.3525
Мостовой;157;53.7533333333333;85.4283333333333
Велисто;157;55.6583333333333;32.2116666666667
Громушка;157;51.9627777777778;41.0680555555556
Среднее Бугаево;157;65.9930555555556;52.52
Заемье;157;58.7380555555556;40.2952777777778
Сосновка;157;54.7008333333333;51.2791666666667
Новотроицкое;157;56.6591666666667;93.0294444444445
Новорождественка;157;56.2030555555556;74.9158333333333
Борзенково;157;51.4272222222222;37.15
Кантон-Коммуна;157;50.4080555555556;127.547777777778
Сунгач;157;44.9038888888889;133.176111111111
Вырова;157;58.9705555555556;54.5372222222222
Ольховка;157;53.4483333333333;40.2325
Ефремковская;157;61.3375;42.0897222222222
Петропавловка;157;56.1586111111111;66.2127777777778
Кули;157;42.3011111111111;47.2111111111111
Кипрей;157;54.1483333333333;49.1583333333333
Малиновая Поляна;157;52.1491666666667;38.6616666666667
Большое Пульниково;157;57.0094444444444;62.7030555555556
Челмодеевский Майдан;157;53.8941666666667;44.2247222222222
Воронина;157;55.9005555555556;69.4311111111111
Кунестино;157;57.3780555555556;41.1663888888889
Машкино;157;51.1416666666667;39.3408333333333
Турачи;157;55.5119444444444;54.0155555555556
Зеленцово;157;59.8747222222222;44.9708333333333
Нарышкино;157;53.7083333333333;37.64
Бураново;157;52.0205555555556;82.9369444444444
Старые Ятчи;157;56.0027777777778;51.6552777777778
Ленск;157;53.0477777777778;91.8211111111111
Вагина;157;56.7388888888889;68.6130555555556
Ильинка;157;51.3258333333333;36.8636111111111
Тихон-Воля;157;57.3038888888889;43.0177777777778
Яголуд;157;56.7344444444444;52.1169444444444
Вопша;157;59.4880555555556;30.0522222222222
Мемеши;157;56.0175;47.0941666666667
Артемьевская;157;61.9530555555556;41.9325
Спасское;157;57.3227777777778;37.1
Лесохимучасток;157;52.9338888888889;40.1986111111111
Ларионово;157;56.03;39.6294444444444
Камышное;157;54.12;62.5141666666667
Северный;157;52.5886111111111;42.485
Варпоси;158;56.0780555555556;47.0386111111111
Рождественка;158;50.5341666666667;35.5161111111111
Хлебный;158;46.5463888888889;41.4897222222222
Правобережный;158;46.4758333333333;42.6269444444444
Заречный;158;46.5088888888889;40.3286111111111
Линево;158;55.3780555555556;89.0858333333333
Старая Колпна;158;54.0138888888889;37.5422222222222
Короськово;158;52.5511111111111;35.9463888888889
Егоровка;158;57.1666666666667;74.8922222222222
Самойловка;158;50.8519444444444;37.0744444444444
Дубровка;158;52.6919444444444;34.5375
Пески;158;57.6458333333333;32.6083333333333
Политотдел;158;54.3786111111111;54.8866666666667
Тимошино;158;57.8338888888889;44.4175
Топорково;158;56.35;38.215
Лебедево;158;56.7816666666667;35.8630555555556
Медвенка;158;54.0069444444444;38.005
Коноплево;158;56.4291666666667;35.4622222222222
Толвинка;158;53.3772222222222;34.2119444444444
Шеморбаш;158;55.7277777777778;50.5963888888889
Васильевка;158;52.1655555555556;53.7588888888889
Зарево;158;51.92;51.8533333333333
Ключи;158;54.1525;51.415
Колобово;158;56.3208333333333;44.17
Медведково;158;56.4225;43.9591666666667
Устье;158;59.7886111111111;42.6263888888889
Юрты-Иска;158;57.6422222222222;65.6330555555556
Гладышево;158;55.3772222222222;63.7227777777778
Борзуновка;158;56.1369444444444;83.5494444444444
Михайловка;158;51.3116666666667;48.5080555555556
Горка;158;58.8266666666667;34.9972222222222
Мелехино;158;56.0505555555556;68.5763888888889
Анисимовка;158;53.4144444444444;77.8597222222222
Халюты;158;53.8363888888889;103.3925
Павловка;158;56.3136111111111;75.3227777777778
Красный;158;46.5975;39.4027777777778
Нижнесорокино;158;55.6030555555556;55.9438888888889
Хаустово;158;52.5883333333333;36.9516666666667
Пица;158;55.3802777777778;45.2897222222222
Гахово;158;51.355;35.8480555555556
Большая Салба;158;54.235;92.3291666666667
Большие Пороги;158;59.7794444444444;30.7763888888889
Усачевка;158;44.2422222222222;131.838611111111
Албахтино;158;55.7280555555556;47.2719444444444
Северный;158;46.6466666666667;38.5213888888889
Пушкарка;158;55.2419444444444;43.7380555555556
Хохловщина;158;58.78;47.8027777777778
Рунги;158;55.4880555555556;47.1491666666667
Быстрицкий тубсанаторий;158;58.3808333333333;49.5208333333333
Копылово;158;55.6572222222222;85.4730555555556
Большие Сяглицы;158;59.4172222222222;29.3305555555556
Куркино;158;51.8661111111111;36.2638888888889
Конопляновка;158;50.3175;37.8669444444444
Полетаево;158;57.4711111111111;57.0036111111111
Инченково;158;54.0602777777778;86.3791666666667
Ретно;158;57.9886111111111;30.2058333333333
Чубарово;158;55.9847222222222;49.3252777777778
Сарма;158;54.8313888888889;42.9291666666667
Сосновка;158;60.945;40.0930555555556
Сикар;158;42.0794444444444;46.4086111111111
Шиля;158;51.38;109.791388888889
Плоское;158;52.7166666666667;36.0441666666667
Погудинцы;158;58.4330555555556;50.2283333333333
Галицкое;158;57.0033333333333;47.3197222222222
Приозерный;158;62.2219444444444;44.9538888888889
Тавларово;158;55.6941666666667;50.5916666666667
Задние Яндоуши;158;55.6775;47.565
Шупоси;158;55.9063888888889;46.8502777777778
Тамбовка;158;55.4738888888889;73.0319444444444
Великополье;158;56.6719444444444;48.5030555555556
Отрадное;158;43.8130555555556;39.6105555555556
Савцыно;158;57.4227777777778;37.1533333333333
Пичевка;158;54.2477777777778;42.5525
Путилица;158;60.9747222222222;32.9272222222222
Вольность;158;44.7730555555556;41.5786111111111
Барминский;158;50.1647222222222;42.2833333333333
Большенизовцево;158;51.4833333333333;34.6294444444444
сан Родина;158;55.4425;37.4019444444444
Матвеево;158;56.1925;51.1313888888889
Верхневольский;158;59.5338888888889;35.4347222222222
Уртил;158;41.8908333333333;47.8938888888889
Константиново;158;54.3272222222222;40.7261111111111
Федоровка;158;52.6588888888889;39.4119444444444
Старая Слобода;158;55.9394444444444;38.0905555555556
Новые Игити;158;55.7213888888889;47.1616666666667
Уръёль;158;61.8366666666667;52.4966666666667
Вишняковка;158;52.045;42.5377777777778
Новый Порос;158;55.3155555555556;83.4402777777778
Ушаковка;158;54.6627777777778;46.0719444444444
Шемелино;158;55.5669444444444;64.2938888888889
Нугайка;158;53.6741666666667;52.2361111111111
Успенье;158;56.6663888888889;44.2080555555556
Широкое;158;51.0130555555556;38.5105555555556
Нижние Изиверки;158;56.2855555555556;51.0441666666667
Усть-Очея;158;62.4111111111111;48.6127777777778
Ендоба;158;55.1136111111111;47.4047222222222
Шипкино;158;54.3269444444444;62.6080555555556
Аристовка;158;53.6277777777778;46.555
Береговой;158;46.2752777777778;48.4663888888889
Братьякасы;158;55.6227777777778;47.2002777777778
Озерный;158;54.8319444444444;76.2916666666667
Сажино;158;57.6175;57.1286111111111
Ямская Слобода;158;52.9644444444444;36.9933333333333
Новая Павловка;158;53.1969444444444;41.0013888888889
Испуханы;158;55.7811111111111;46.2036111111111
Ильинское;158;54.5047222222222;22.5166666666667
Редкое;158;55.7652777777778;71.0469444444444
Каменные Ключи;158;56.5255555555556;55.8986111111111
Ельничное;158;56.9211111111111;76.155
Новоивановка;158;51.4911111111111;116.415555555556
Длинное;158;54.2169444444444;71.3716666666667
Подазовка;158;51.9769444444444;36.3238888888889
Ангыр;158;52.2719444444444;107.856666666667
Верхняя Ковалевка;158;48.0836111111111;39.9244444444444
Калуево;158;54.0697222222222;58.9522222222222
Ябалаклы;158;54.3977777777778;55.2711111111111
Вишневка;158;54.2452777777778;60.0469444444444
Беликуль;158;55.7;62.4411111111111
Подлесное;158;52.4238888888889;48.0616666666667
Нововоскресенка;158;55.4852777777778;71.3252777777778
Колбинка;158;57.5138888888889;83.4233333333333
Мраморное;158;44.8225;34.2583333333333
Луйсковицы;158;59.5255555555556;29.805
Веденино;158;57.4583333333333;45.7363888888889
Савино;158;55.7163888888889;41.6969444444444
Булаково;158;56.1841666666667;38.3738888888889
Северный;158;48.3219444444444;44.0688888888889
Вербин;158;45.0105555555556;39.8744444444444
Мамадыш;158;52.8541666666667;45.8305555555556
Большое Ларионово;158;57.39;46.3188888888889
Мордово;158;53.615;41.2772222222222
Репнино;158;53.5172222222222;36.1416666666667
Вершинное;158;45.2233333333333;33.7544444444444
Засурье;158;56.0425;46.2475
Азнагулово;158;52.6388888888889;56.2366666666667
Кибасово;158;51.8644444444444;116.075833333333
Хухорево;158;54.9669444444444;45.8402777777778
Красноярово;158;55.6569444444444;54.3194444444444
Переделки;158;55.6655555555556;37.3313888888889
Новоотрадное;158;45.3877777777778;36.0597222222222
Федоровщина;158;57.7980555555556;28.2033333333333
Цыпино;158;55.1391666666667;85.4997222222222
Сергеевка;158;56.4541666666667;76.2136111111111
Александровка 1-я;158;52.1291666666667;41.9030555555556
Дубки;158;53.36;50.4475
Христофорово;158;60.8997222222222;47.2530555555556
Коренево;158;57.1813888888889;43.3266666666667
Нижний Казаклар;158;56.2702777777778;50.6388888888889
Горка;158;59.0077777777778;38.2397222222222
Васильково;159;54.8913888888889;20.3927777777778
Каменка;159;52.5102777777778;58.9616666666667
Глазково;159;54.1738888888889;35.3863888888889
Озерская;159;60.6497222222222;47.1863888888889
Иванково;159;55.0408333333333;63.4291666666667
Большая Речка;159;53.025;84.7902777777778
Раскольный;159;50.0705555555556;41.5172222222222
Катышка;159;57.6483333333333;61.745
Нижний Теребуж;159;52.0483333333333;36.7033333333333
Губино;159;53.3136111111111;48.7297222222222
Александровка;159;51.3061111111111;55.7
Казначеево;159;53.0875;36.2769444444444
Лесниково;159;55.8383333333333;42.6363888888889
Красный Городок;159;54.1494444444444;51.1425
Княженский 1-й;159;49.9541666666667;43.0091666666667
Усть-Атмис;159;53.0563888888889;44.1602777777778
Туршемучаш;159;56.875;47.5425
Еланыш;159;55.6972222222222;58.3136111111111
Ларионово;159;56.825;44.4238888888889
Рылово;159;56.4972222222222;43.4311111111111
Заборье;159;56.8688888888889;32.3233333333333
Горбатов;159;49.3522222222222;42.0219444444444
Халдеевка;159;55.3261111111111;73.6633333333333
Новощербаки;159;54.9411111111111;78.8922222222222
Высокое;159;57.015;29.3047222222222
имени ТатЦИКа;159;55.7038888888889;49.6358333333333
Сокол;159;56.1791666666667;43.4805555555556
Сакулинская;159;61.7261111111111;45.3377777777778
Аксиньино;159;55.7355555555556;36.9836111111111
Поздняковский;159;49.6230555555556;40.7405555555556
Сикертан;159;56.1633333333333;50.1352777777778
Кричей;159;57.0844444444444;47.4072222222222
Спасско-Александровка;159;52.7902777777778;45.2022222222222
Большое Ляхово;159;54.6452777777778;42.1055555555556
Бутовск;159;52.5827777777778;32.4036111111111
Петрово;159;58.3697222222222;35.1377777777778
Каравай;159;54.6486111111111;36.0330555555556
12 поселок;159;55.5475;39.4325
Куртак;159;55.1483333333333;91.5394444444444
Тягаево;159;54.1852777777778;34.1063888888889
Криуха;159;56.5125;29.4144444444444
Причтовый;159;45.7563888888889;38.7511111111111
Кобылинка;159;53.7922222222222;38.0197222222222
Малые Ключи;159;44.4694444444444;132.6925
Желомля;159;58.3791666666667;33.8127777777778
Сергеевка;159;52.0691666666667;36.4761111111111
Висим;159;58.6638888888889;56.2286111111111
Заручье;159;57.8372222222222;36.7686111111111
Юдинка;159;57.1616666666667;41.5955555555556
Березовый;159;55.1905555555556;91.2063888888889
Марино;159;55.685;54.5030555555556
Глушицы;159;56.4744444444444;41.9713888888889
Кумалыр;159;51.2041666666667;85.62
Веселинская;159;57.5263888888889;70.6127777777778
Семкино;159;55.9980555555556;37.5655555555556
Медведки;159;58.075;41.5002777777778
Шуран;159;55.3694444444444;49.8236111111111
Оглоблино;159;58.9844444444444;42.07
Михайловка;159;55.2586111111111;70.0788888888889
Калайкасы;159;56.0586111111111;46.8822222222222
Шуринцево;159;57.0536111111111;40.8844444444444
Слудка;159;61.9519444444444;50.1783333333333
Сыропятское;159;54.9741666666667;73.8644444444444
Ежевская;159;61.0802777777778;42.06
Старая Середка;159;58.6247222222222;29.8125
Кукушка;159;54.105;48.2675
Комсомольский;159;44.9022222222222;40.4225
Ощепково;159;57.4830555555556;61.4580555555556
Бабарыкино;159;52.9455555555556;38.2388888888889
Салтосарайская;159;55.7819444444444;64.9813888888889
Пикино;159;55.9902777777778;37.3247222222222
Волково;159;54.6947222222222;31.6336111111111
Сидоршор;159;58.8280555555556;54.6958333333333
Пазял-Зюмья;159;56.5930555555556;52.0972222222222
Рождествено;159;55.9502777777778;36.3708333333333
Верхнее Мошево;159;59.8433333333333;56.5744444444444
Мягкое;159;52.6902777777778;38.1888888888889
Величкино;159;52.1444444444444;41.2380555555556
Малягурт;159;57.5361111111111;52.5455555555556
Тоолайлыг;159;50.5316666666667;90.6566666666667
Тэрэпхэн;159;51.3536111111111;109.8975
Лиственичное;159;52.1683333333333;107.532222222222
Любучаны;159;55.2483333333333;37.5466666666667
Казенный Бугор;159;46.2252777777778;48.6597222222222
Борисоглеб;159;57.8691666666667;39.5291666666667
Корсаково;159;57.0825;94.3927777777778
Бурдыбаш;159;55.5141666666667;52.3375
Водино;159;54.0211111111111;77.5144444444445
Красная Люнда;159;56.5238888888889;46.0380555555556
Андриановка;159;50.4469444444444;39.1938888888889
Хмаровка;159;54.5425;71.5694444444444
Терзиян;159;44.2108333333333;39.4280555555556
Боронский;159;53.1713888888889;80.09
Кандалеп;159;53.2736111111111;86.9227777777778
Бушмено;159;51.1591666666667;35.9119444444444
Занина;159;53.4286111111111;102.609722222222
Корпиково;159;59.5638888888889;30.0094444444444
Октябрьский;159;54.3908333333333;91.8666666666667
Александровка;159;54.7475;31.9908333333333
Тешенечи;159;53.1847222222222;34.2038888888889
Батеево;159;55.6705555555556;47.8188888888889
Буждым;159;59.6605555555556;54.8827777777778
Ильинское;159;56.3936111111111;39.3591666666667
Новоказанка;159;56.1052777777778;87.5922222222222
Уцулимахи;159;42.0647222222222;47.4263888888889
Красный Восток;159;54.4366666666667;72.1738888888889
Денисово;159;60.5238888888889;30.5491666666667
Дмитриевка;159;53.9994444444444;56.3027777777778
Михайловка;159;54.9255555555556;54.2527777777778
Новый Кумор;159;56.1061111111111;50.6411111111111
Ушоты;159;51.3158333333333;109.646666666667
Урняк;159;54.9113888888889;48.9594444444444
Лесогорье;159;44.8505555555556;134.321388888889
Таскаево;159;55.7;84.6491666666667
Диево;159;57.3680555555556;36.3866666666667
Большая Кизня;159;57.6166666666667;54.0633333333333
Малиновка;160;48.4816666666667;135.280833333333
Ивановка;160;50.1838888888889;107.236388888889
Мурзабаева;160;54.9283333333333;62.7783333333333
Лехтуси;160;60.2866666666667;30.5611111111111
Старые Мадики;160;55.8438888888889;46.7222222222222
Русская Сорма;160;55.7652777777778;46.905
Карнаухово;160;54.0897222222222;41.7361111111111
Ковалевка;160;55.2936111111111;84.2288888888889
Касиярово;160;55.8930555555556;55.6102777777778
Иманалиросо;160;42.9141666666667;46.7663888888889
Магазейная;160;56.1683333333333;46.7955555555556
Дех-Йисте;160;42.8366666666667;45.7358333333333
Нижний Яр;160;56.1988888888889;63.0908333333333
Сибирское;160;54.01;74.8505555555556
Холмец;160;55.8466666666667;35.5075
Ахштырь;160;43.51;40.0005555555556
Ичичали;160;42.7325;46.4052777777778
Ивановка;160;45.2888888888889;36.2855555555556
Багадя;160;63.7133333333333;123.775555555556
Хомутовка;160;53.4088888888889;54.2930555555556
Новоалексеевка;160;51.9625;46.3491666666667
Ильинское;160;59.0641666666667;37.9672222222222
Кулганы;160;55.1480555555556;48.3352777777778
Кочковатое;160;54.7533333333333;74.6633333333333
Привольный;160;55.4969444444444;86.07
Варпаховка;160;44.4069444444444;134.0375
Кизерь;160;57.0263888888889;50.2311111111111
Шамбулыхчи;160;55.2919444444444;48.41
Татарская Айша;160;56.0388888888889;49.6775
Кайлы;160;57.2905555555556;70.6902777777778
Чувашское Абдикеево;160;54.3394444444444;51.7672222222222
Нижняя Алабуга;160;54.6988888888889;65.3266666666667
Саляхово;160;52.1972222222222;57.6986111111111
Балагушево;160;54.4444444444444;55.7447222222222
Большие Ключи;160;57.0091666666667;48.9966666666667
Соино;160;53.9658333333333;31.9913888888889
Эзми;160;42.8294444444444;44.6561111111111
Веселовка;160;54.9686111111111;59.5552777777778
Ушаково;160;54.74;33.4705555555556
Кишиневка;160;43.2666666666667;133.857222222222
Забайкалец;160;49.36;142.865
Новое Зубарево;160;54.3780555555556;43.9280555555556
Кренёво;160;58.5547222222222;41.3494444444444
Канаш;160;55.2047222222222;51.8525
Фроловка;160;53.3386111111111;36.4402777777778
Березки;160;54.1516666666667;50.2511111111111
Бессоново;160;55.4091666666667;38.6983333333333
Бикзян;160;55.8647222222222;55.3961111111111
Калмычек;160;51.6855555555556;40.1155555555556
Краснострелецкий;160;46.1741666666667;39.4922222222222
Рассохино;160;54.2411111111111;74.6197222222222
Язлав;160;52.5177777777778;55.6894444444444
Андреевка;160;52.0647222222222;48.1405555555556
Бальзяшур;160;56.4963888888889;52.5733333333333
Имай-Утарово;160;55.3377777777778;54.9961111111111
Рай;160;54.705;32.0163888888889
Мяндей;160;55.1255555555556;52.8825
Большой Тонтой;160;51.8272222222222;117.761944444444
Большой Торешкюбар;160;56.8627777777778;49.2736111111111
Витуша;160;53.535;40.9369444444444
Спутник;160;54.8986111111111;60.5297222222222
Михайловка;160;51.3675;42.905
Чулково;160;55.1552777777778;72.5886111111111
Новомихайловка;160;55.5283333333333;57.8861111111111
Глухово;160;59.6644444444444;29.77
Лыза;160;54.2386111111111;31.8922222222222
Калиновка;160;53.8763888888889;42.8958333333333
Фоевичи;160;52.2369444444444;31.9630555555556
Старицкая;160;58.0397222222222;68.655
Херсонский;160;54.0413888888889;61.2272222222222
Яковлево;160;55.6119444444444;45.0736111111111
Козлово;160;54.9069444444444;81.9502777777778
Цуканово-Бобрик;160;51.4913888888889;35.3730555555556
Ключевка;160;52.4686111111111;53.6638888888889
Малое Ишуткино;160;53.8525;51.7488888888889
Кардаковы;160;58.3975;48.4680555555556
Ободной;160;52.1994444444444;43.2830555555556
Андреевское;160;55.9477777777778;36.8719444444444
Карымская;160;56.3358333333333;93.2869444444444
Нижняя Алия;160;52.305;117.621388888889
2-я Федоровка;160;51.8986111111111;41.2511111111111
Дубровно;160;57.9255555555556;29.3647222222222
Урывки;160;52.5472222222222;38.2341666666667
Пьянково;160;55.8505555555556;65.0791666666667
Азянково;160;56.9258333333333;49.6272222222222
Басурмановка;160;52.9863888888889;56.2669444444444
Чеканиха;160;52.3672222222222;83.8516666666667
Алексеевка;160;53.6225;79.4727777777778
Затурье;160;56.2886111111111;28.5016666666667
Новоселки;160;51.9636111111111;56.4441666666667
Старогригорьевская;160;49.3644444444444;43.6230555555556
Новожатково;160;44.2358333333333;131.921111111111
Глухари;160;51.7452777777778;128.068333333333
Осуга;160;56.0319444444444;34.3263888888889
Березкина;160;53.5291666666667;102.041111111111
Речное;160;45.9452777777778;133.882777777778
Кеславь;160;55.5944444444444;44.7616666666667
Большая Уда;160;55.0855555555556;44.9508333333333
Берёзовка;160;59.4219444444444;49.6111111111111
Средний Торешкюбар;160;56.8547222222222;49.2597222222222
Шаталовка;160;51.8833333333333;36.8225
Долгая Яруга;160;50.9022222222222;37.8733333333333
Нижние Соколы;160;56.8752777777778;85.7933333333333
Митино;160;58.1461111111111;42.1602777777778
Нумто;160;63.5133333333333;71.3577777777778
Некрасова;160;45.7083333333333;38.8580555555556
Лавраенер;160;57.0377777777778;49.0041666666667
Студенка;160;56.4358333333333;47.8444444444444
Чекунда;160;50.8669444444444;132.256388888889
Мамалаево;160;55.4488888888889;47.0475
Домна;160;52.5627777777778;111.713333333333
Савино;160;58.6977777777778;43.3405555555556
Устьянцево;160;54.8541666666667;61.9011111111111
Садовый;160;44.4494444444444;40.145
Зеленая Балка;160;46.6366666666667;41.1530555555556
Коповка;160;53.5594444444444;43.1486111111111
Тирян-Елга;160;54.69;53.9277777777778
Михайлова Гора;160;57.8194444444444;36.4722222222222
Завидовка;160;54.2661111111111;38.8119444444444
Старый Ропск;160;52.3061111111111;32.2644444444444
Проскурино;160;53.9430555555556;37.1308333333333
Горки;160;55.5322222222222;35.8488888888889
Казарино;160;50.7733333333333;43.1738888888889
Пустынька;160;57.4047222222222;37.3802777777778
Восточное;160;53.49;143.0675
Зашижемье;160;57.7641666666667;48.8338888888889
Благодатное;160;55.9997222222222;51.8713888888889
Бугры;160;58.7569444444444;35.2536111111111
Верх-Ирень;160;56.4891666666667;56.9508333333333
Заря;160;48.8041666666667;45.5341666666667
Зунгар;160;54.0283333333333;102.879166666667
Кузьмино;160;58.1325;40.1322222222222
Шумаково;160;52.7077777777778;35.8819444444444
Верхозим;160;52.8963888888889;46.3527777777778
Аппаково;160;54.5283333333333;49.9169444444444
Высокогорное;160;42.8713888888889;45.6155555555556
Айдырлинск;160;51.4261111111111;59.8469444444444
Капкан;160;56.6605555555556;56.1372222222222
Буря;160;54.2763888888889;102.29
Кульск;160;52.1322222222222;109.619166666667
Крутовское;161;53.2955555555556;40.8844444444444
Вотское;161;57.3447222222222;49.8133333333333
Житьево;161;59.9063888888889;41.1055555555556
6 Конгресса Коминтерна;161;51.3122222222222;81.5252777777778
Красногорский;161;50.4236111111111;42.8191666666667
Козлово;161;51.2069444444444;118.930833333333
Шалимово;161;58.9641666666667;38.6177777777778
Айбуляк;161;56.2072222222222;54.7277777777778
Николаевка;161;54.3713888888889;58.7394444444444
Новые Головачи;161;54.2113888888889;32.8666666666667
Караульное;161;57.0813888888889;94.7438888888889
Велигонты;161;59.7952777777778;29.9127777777778
Большое Псеушко;161;44.0763888888889;39.3383333333333
Изгары;161;55.1705555555556;50.79
Березники;161;53.9652777777778;40.7533333333333
Дальний;161;59.8325;64.7733333333333
Кармышак;161;55.1808333333333;78.5086111111111
Старосельцево;161;50.4213888888889;37.8041666666667
Храпки;161;56.1327777777778;38.7758333333333
Лузгарино;161;55.5230555555556;39.7111111111111
Зотино;161;55.0694444444444;74.2375
Спасск;161;55.3988888888889;71.6355555555556
Пизипово;161;55.8213888888889;46.6944444444444
Дуброво;161;54.2008333333333;34.2697222222222
Аца;161;50.485;109.550277777778
Черниговка;161;56.3097222222222;96.0280555555556
Лысимо;161;62.2283333333333;48.9330555555556
Беляево;161;55.2266666666667;43.1505555555556
Ягурьях;161;61.2469444444444;67.6636111111111
Уткинеево;161;55.4255555555556;54.9608333333333
Гущинский;161;50.3322222222222;42.025
Стефанидовка;161;49.6155555555556;44.3030555555556
Жалгай;161;53.1388888888889;102.325833333333
Первомайка;161;52.9688888888889;59.1488888888889
Алексала;161;60.9797222222222;32.7997222222222
Глуховка;161;52.6411111111111;43.1505555555556
Малинино;161;52.2677777777778;39.3452777777778
Гаврово;161;57.7291666666667;30.1461111111111
Буднянский;161;54.31;33.9463888888889
Старые Селищи;161;55.0361111111111;45.455
Новоборискино;161;54.1288888888889;52.9472222222222
Очаково;161;54.6566666666667;22.2155555555556
Березовка;161;54.3202777777778;54.8511111111111
Альсяпинский;161;50.6863888888889;42.8155555555556
Нижнее Запрудное;161;44.5880555555556;34.3183333333333
Тимены;161;58.2566666666667;53.5022222222222
Поповкино;161;52.1222222222222;34.8094444444444
Лебяжье;161;51.9969444444444;38.8502777777778
Белозорово;161;50.42;38.7783333333333
Нижнекалиново;161;45.9791666666667;48.18
Василево;161;55.3844444444444;39.2030555555556
Георгиевка;161;52.6647222222222;54.1205555555556
Сидулово-Ерыклы;161;55.0358333333333;50.7961111111111
Александровка;161;51.2902777777778;44.0497222222222
Чучково;161;59.5980555555556;41.2408333333333
Рождествено;161;55.3802777777778;36.1722222222222
Узгорки;161;55.2044444444444;31.0016666666667
Дмитриевка;161;54.4658333333333;85.3258333333333
Новотроицкое;161;57.5002777777778;66.5913888888889
Камышенка;161;50.8713888888889;38.6327777777778
Катковы;161;58.5716666666667;49.5416666666667
Журавлевка;161;54.8277777777778;20.9397222222222
Аксеново;161;56.1086111111111;38.4241666666667
Малая Старинка;161;54.8241666666667;75.7972222222222
Верхний Утчан;161;56.1769444444444;52.3930555555556
Сосново;161;54.995;63.8272222222222
Гунюшки;161;43.3958333333333;45.3880555555556
Замятино;161;56.4761111111111;43.4102777777778
Победа;161;51.0630555555556;116.208888888889
Громогласово;161;53.9719444444444;72.6852777777778
Южный;161;47.1116666666667;135.599722222222
Ковригино;161;56.6238888888889;93.2119444444444
Верхнее Акчерино;161;56.2155555555556;46.2997222222222
Ивановское;161;56.2375;35.5966666666667
Ключики;161;51.23;128.214722222222
Селихново;161;57.6908333333333;28.9119444444444
Запесочье;161;52.3755555555556;33.41
Кулосега;161;63.4430555555556;45.8961111111111
НовоИвановское;161;55.44;36.305
Верхополье;161;53.0752777777778;34.6447222222222
Дальняя;161;55.9577777777778;38.6591666666667
Филейка;161;57.9733333333333;51.3822222222222
Житня;161;52.9522222222222;33.3622222222222
Малое Нестерово;161;58.6613888888889;81.5797222222222
Ерепкино;161;54.7713888888889;50.9566666666667
Булгаково;161;55.2383333333333;32.1286111111111
Пионер;161;54.6691666666667;50.7222222222222
Ягодное;161;54.8563888888889;63.6769444444444
Ямаши;161;55.7375;46.12
Сугут-Торбиково;161;55.6591666666667;47.0022222222222
Ищеино;161;55.1008333333333;36.1369444444444
Троебортное;161;51.8908333333333;34.3875
Озерки-1;161;53.4761111111111;38.0547222222222
Васильевка;161;53.5769444444444;79.8358333333333
Предеина;161;56.0283333333333;64.1144444444444
Машкино;161;51.9519444444444;35.3155555555556
Соловатово;161;57.5738888888889;43.4472222222222
Ивановка;161;49.8983333333333;39.0741666666667
Куликовка;161;54.0297222222222;49.4711111111111
Иваново;161;58.5469444444444;37.0830555555556
Логовской;161;52.8566666666667;83.3638888888889
Телятино;161;53.1877777777778;43.6716666666667
